247,1974,Germany,Munich,Group 4,Haiti,Poland,0,7,A,,Poland,Haiti,Jun,Wednesday
248,1974,Germany,Dortmund,Group 3,Netherlands,Sweden,0,0,D,,NA,NA,Jun,Wednesday
249,1974,Germany,Berlin,Group 1,Australia,Chile,0,0,D,,NA,NA,Jun,Saturday
250,1974,Germany,Gelsenkirchen,Group 2,Zaire,Brazil,0,3,A,,Brazil,Zaire,Jun,Saturday
251,1974,Germany,Hamburg,Group 1,West Germany,East Germany,0,1,A,,East Germany,West Germany,Jun,Saturday
252,1974,Germany,Frankfurt am Main,Group 2,Scotland,Yugoslavia,1,1,D,,NA,NA,Jun,Saturday
253,1974,Germany,Munich,Group 4,Argentina,Haiti,4,1,H,,Argentina,Haiti,Jun,Sunday
254,1974,Germany,Dortmund,Group 3,Bulgaria,Netherlands,1,4,A,,Netherlands,Bulgaria,Jun,Sunday
255,1974,Germany,Stuttgart,Group 4,Poland,Italy,2,1,H,,Poland,Italy,Jun,Sunday
256,1974,Germany,Düsseldorf,Group 3,Sweden,Uruguay,3,0,H,,Sweden,Uruguay,Jun,Sunday
257,1974,Germany,Hanover,Group A,Brazil,East Germany,1,0,H,,Brazil,East Germany,Jun,Wednesday
258,1974,Germany,Düsseldorf,Group B,West Germany,Yugoslavia,2,0,H,,West Germany,Yugoslavia,Jun,Wednesday
259,1974,Germany,Gelsenkirchen,Group A,Netherlands,Argentina,4,0,H,,Netherlands,Argentina,Jun,Wednesday
260,1974,Germany,Stuttgart,Group B,Sweden,Poland,0,1,A,,Poland,Sweden,Jun,Wednesday
261,1974,Germany,Hanover,Group A,Argentina,Brazil,1,2,A,,Brazil,Argentina,Jun,Sunday
262,1974,Germany,Gelsenkirchen,Group A,East Germany,Netherlands,0,2,A,,Netherlands,West Germany,Jun,Sunday
263,1974,Germany,Düsseldorf,Group B,West Germany,Sweden,4,2,H,,West Germany,Sweden,Jun,Sunday
264,1974,Germany,Frankfurt am Main,Group B,Poland,Yugoslavia,2,1,H,,Poland,Yugoslavia,Jun,Sunday
265,1974,Germany,Gelsenkirchen,Group A,Argentina,East Germany,1,1,D,,NA,NA,Jul,Wednesday
266,1974,Germany,Frankfurt am Main,Group B,West Germany,Poland,1,0,H,,West Germany,Poland,Jul,Wednesday
267,1974,Germany,Dortmund,Group A,Netherlands,Brazil,2,0,H,,Netherlands,Brazil,Jul,Wednesday
268,1974,Germany,Düsseldorf,Group B,Sweden,Yugoslavia,2,1,H,,Sweden,Yugoslavia,Jul,Wednesday
269,1974,Germany,Munich,Third place,Brazil,Poland,0,1,A,,Poland,Brazil,Jul,Saturday
270,1974,Germany,Munich,Final,West Germany,Netherlands,2,1,H,,West Germany,Netherlands,Jul,Sunday
271,1978,Argentina,Buenos Aires,Group 2,West Germany,Poland,0,0,D,,NA,NA,Jun,Thursday
272,1978,Argentina,Buenos Aires,Group 1,Argentina,Hungary,2,1,H,,Argentina,Hungary,Jun,Friday
273,1978,Argentina,Mar del Plata,Group 1,France,Italy,1,2,A,,Italy,France,Jun,Friday
274,1978,Argentina,Rosario,Group 2,Mexico,Tunisia,1,3,A,,Tunisia,Mexico,Jun,Friday
275,1978,Argentina,Buenos Aires,Group 3,Austria,Spain,2,1,H,,Austria,Spain,Jun,Saturday
276,1978,Argentina,Mar del Plata,Group 3,Brazil,Sweden,1,1,D,,NA,NA,Jun,Saturday
277,1978,Argentina,Mendoza,Group 4,Iran,Netherlands,0,3,A,,Netherlands,Iran,Jun,Saturday
278,1978,Argentina,Córdoba,Group 4,Peru,Scotland,3,1,H,,Peru,Scotland,Jun,Saturday
279,1978,Argentina,Buenos Aires,Group 1,Argentina,France,2,1,H,,Argentina,France,Jun,Tuesday
280,1978,Argentina,Córdoba,Group 2,West Germany,Mexico,6,0,H,,West Germany,Mexico,Jun,Tuesday
281,1978,Argentina,Mar del Plata,Group 1,Hungary,Italy,1,3,A,,Italy,Hungary,Jun,Tuesday
282,1978,Argentina,Rosario,Group 2,Poland,Tunisia,1,0,H,,Poland,Tunisia,Jun,Tuesday
283,1978,Argentina,Buenos Aires,Group 3,Austria,Sweden,1,0,H,,Austria,Sweden,Jun,Wednesday
284,1978,Argentina,Mar del Plata,Group 3,Brazil,Spain,0,0,D,,NA,NA,Jun,Wednesday
285,1978,Argentina,Córdoba,Group 4,Iran,Scotland,1,1,D,,NA,NA,Jun,Wednesday
286,1978,Argentina,Mendoza,Group 4,Netherlands,Peru,0,0,D,,NA,NA,Jun,Wednesday
287,1978,Argentina,Buenos Aires,Group 1,Argentina,Italy,0,1,A,,Italy,Argentina,Jun,Saturday
288,1978,Argentina,Mar del Plata,Group 1,France,Hungary,3,1,H,,France,Hungary,Jun,Saturday
289,1978,Argentina,Córdoba,Group 2,West Germany,Tunisia,0,0,D,,NA,NA,Jun,Saturday
290,1978,Argentina,Rosario,Group 2,Mexico,Poland,1,3,A,,Poland,Mexico,Jun,Saturday
291,1978,Argentina,Mar del Plata,Group 3,Austria,Brazil,0,1,A,,Brazil,Austria,Jun,Sunday
292,1978,Argentina,Córdoba,Group 4,Iran,Peru,1,4,A,,Peru,Iran,Jun,Sunday
293,1978,Argentina,Mendoza,Group 4,Netherlands,Scotland,2,3,A,,Scotland,Netherlands,Jun,Sunday
294,1978,Argentina,Buenos Aires,Group 3,Spain,Sweden,1,0,H,,Spain,Sweden,Jun,Sunday
295,1978,Argentina,Rosario,Group B,Argentina,Poland,2,0,H,,Argentina,Poland,Jun,Wednesday
296,1978,Argentina,Córdoba,Group A,Austria,Netherlands,1,5,A,,Netherlands,Austria,Jun,Wednesday
297,1978,Argentina,Mendoza,Group B,Brazil,Peru,3,0,H,,Brazil,Peru,Jun,Wednesday
298,1978,Argentina,Buenos Aires,Group A,West Germany,Italy,0,0,D,,NA,NA,Jun,Wednesday
299,1978,Argentina,Rosario,Group B,Argentina,Brazil,0,0,D,,NA,NA,Jun,Sunday
300,1978,Argentina,Buenos Aires,Group A,Austria,Italy,0,1,A,,Italy,Austria,Jun,Sunday
301,1978,Argentina,Córdoba,Group A,West Germany,Netherlands,2,2,D,,NA,NA,Jun,Sunday
302,1978,Argentina,Mendoza,Group B,Peru,Poland,0,1,A,,Poland,Peru,Jun,Sunday
303,1978,Argentina,Rosario,Group B,Argentina,Peru,6,0,H,,Argentina,Peru,Jun,Wednesday
304,1978,Argentina,Córdoba,Group A,Austria,West Germany,3,2,H,,Austria,West Germany,Jun,Wednesday
305,1978,Argentina,Mendoza,Group B,Brazil,Poland,3,1,H,,Brazil,Poland,Jun,Wednesday
306,1978,Argentina,Buenos Aires,Group A,Italy,Netherlands,1,2,A,,Netherlands,Italy,Jun,Wednesday
307,1978,Argentina,Buenos Aires,Third place,Brazil,Italy,2,1,H,,Brazil,Italy,Jun,Saturday
308,1978,Argentina,Buenos Aires,Final,Argentina,Netherlands,3,1,H,Argentina won in AET,Argentina,Netherlands,Jun,Sunday
309,1982,Spain,Barcelona,Group 3,Argentina,Belgium,0,1,A,,Belgium,Argentina,Jun,Sunday
310,1982,Spain,Seville,Group 6,Brazil,Soviet Union,2,1,H,,Brazil,Soviet Union,Jun,Monday
311,1982,Spain,Vigo,Group 1,Italy,Poland,0,0,D,,NA,NA,Jun,Monday
312,1982,Spain,Elche,Group 3,Hungary,El Salvador,10,1,H,,Hungary,El Salvador,Jun,Tuesday
313,1982,Spain,La Coruña,Group 1,Peru,Cameroon,0,0,D,,NA,NA,Jun,Tuesday
314,1982,Spain,Málaga,Group 6,Scotland,New Zealand,5,2,H,,Scotland,New Zealand,Jun,Tuesday
315,1982,Spain,Bilbao,Group 4,England,France,3,1,H,,England,France,Jun,Wednesday
316,1982,Spain,Gijón,Group 2,West Germany,Algeria,1,2,A,,Algeria,West Germany,Jun,Wednesday
317,1982,Spain,Valencia,Group 5,Spain,Honduras,1,1,D,,NA,NA,Jun,Wednesday
318,1982,Spain,Oviedo,Group 2,Chile,Austria,0,1,A,,Austria,Chile,Jun,Thursday
319,1982,Spain,Valladolid,Group 4,Czechoslovakia,Kuwait,1,1,D,,NA,NA,Jun,Thursday
320,1982,Spain,Zaragoza,Group 5,Yugoslavia,Northern Ireland,0,0,D,,NA,NA,Jun,Thursday
321,1982,Spain,Alicante,Group 3,Argentina,Hungary,4,1,H,,Argentina,Hungary,Jun,Friday
322,1982,Spain,Seville,Group 6,Brazil,Scotland,4,1,H,,Brazil,Scotland,Jun,Friday
323,1982,Spain,Vigo,Group 1,Italy,Peru,1,1,D,,NA,NA,Jun,Friday
324,1982,Spain,Elche,Group 3,Belgium,El Salvador,1,0,H,,Belgium,El Salvador,Jun,Saturday
325,1982,Spain,La Coruña,Group 1,Poland,Cameroon,0,0,D,,NA,NA,Jun,Saturday
326,1982,Spain,Málaga,Group 6,Soviet Union,New Zealand,3,0,H,,Soviet Union,New Zealand,Jun,Saturday
327,1982,Spain,Bilbao,Group 4,England,Czechoslovakia,2,0,H,,England,Czechoslovakia,Jun,Sunday
328,1982,Spain,Gijón,Group 2,West Germany,Chile,4,1,H,,West Germany,Chile,Jun,Sunday
329,1982,Spain,Valencia,Group 5,Spain,Yugoslavia,2,1,H,,Spain,Yugoslavia,Jun,Sunday
330,1982,Spain,Oviedo,Group 2,Algeria,Austria,0,2,A,,Austria,Algeria,Jun,Monday
331,1982,Spain,Valladolid,Group 4,France,Kuwait,4,1,H,,France,Kuwait,Jun,Monday
332,1982,Spain,Zaragoza,Group 5,Honduras,Northern Ireland,1,1,D,,NA,NA,Jun,Monday
333,1982,Spain,Elche,Group 3,Belgium,Hungary,1,1,D,,NA,NA,Jun,Tuesday
334,1982,Spain,La Coruña,Group 1,Poland,Peru,5,1,H,,Poland,Peru,Jun,Tuesday
335,1982,Spain,Málaga,Group 6,Soviet Union,Scotland,2,2,D,,NA,NA,Jun,Tuesday
336,1982,Spain,Alicante,Group 3,Argentina,El Salvador,2,0,H,,Argentina,El Salvador,Jun,Wednesday
337,1982,Spain,Seville,Group 6,Brazil,New Zealand,4,0,H,,Brazil,New Zealand,Jun,Wednesday
338,1982,Spain,Vigo,Group 1,Italy,Cameroon,1,1,D,,NA,NA,Jun,Wednesday
339,1982,Spain,Oviedo,Group 2,Algeria,Chile,3,2,H,,Algeria,Chile,Jun,Thursday
340,1982,Spain,Valladolid,Group 4,France,Czechoslovakia,1,1,D,,NA,NA,Jun,Thursday
341,1982,Spain,Zaragoza,Group 5,Honduras,Yugoslavia,0,1,A,,Yugoslavia,Honduras,Jun,Thursday
342,1982,Spain,Bilbao,Group 4,England,Kuwait,1,0,H,,England,Kuwait,Jun,Friday
343,1982,Spain,Gijón,Group 2,West Germany,Austria,1,0,H,,West Germany,Austria,Jun,Friday
344,1982,Spain,Valencia,Group 5,Spain,Northern Ireland,0,1,A,,Northern Ireland,Spain,Jun,Friday
345,1982,Spain,Madrid,Group D,Austria,France,0,1,A,,France,Austria,Jun,Monday
346,1982,Spain,Barcelona,Group A,Poland,Belgium,3,0,H,,Poland,Belgium,Jun,Monday
347,1982,Spain,Madrid,Group B,West Germany,England,0,0,D,,NA,NA,Jun,Tuesday
348,1982,Spain,Barcelona,Group C,Italy,Argentina,2,1,H,,Italy,Argentina,Jun,Tuesday
349,1982,Spain,Madrid,Group D,Austria,Northern Ireland,2,2,D,,NA,NA,Jul,Thursday
350,1982,Spain,Barcelona,Group A,Belgium,Soviet Union,0,1,A,,Soviet Union,Belgium,Jul,Thursday
351,1982,Spain,Barcelona,Group C,Argentina,Brazil,1,3,A,,Brazil,Argentina,Jul,Friday
352,1982,Spain,Madrid,Group B,Spain,West Germany,1,2,A,,West Germany,Spain,Jul,Friday
353,1982,Spain,Madrid,Group D,France,Northern Ireland,4,1,H,,France,Northern Ireland,Jul,Sunday
354,1982,Spain,Barcelona,Group A,Poland,Soviet Union,0,0,D,,NA,NA,Jul,Sunday
355,1982,Spain,Barcelona,Group C,Italy,Brazil,3,2,H,,Italy,Brazil,Jul,Monday
356,1982,Spain,Madrid,Group B,Spain,England,0,0,D,,NA,NA,Jul,Monday
357,1982,Spain,Seville,Semifinals,West Germany,France,3,3,H,West Germany won in penalties (5 - 4),West Germany,France,Jul,Thursday
358,1982,Spain,Barcelona,Semifinals,Poland,Italy,0,2,A,,Italy,Poland,Jul,Thursday
359,1982,Spain,Alicante,Third place,Poland,France,3,2,H,,Poland,France,Jul,Saturday
360,1982,Spain,Madrid,Final,Italy,West Germany,3,1,H,,Italy,West Germany,Jul,Sunday
361,1986,Mexico,Mexico City,Group A,Bulgaria,Italy,1,1,D,,NA,NA,May,Saturday
362,1986,Mexico,León,Group C,Canada,France,0,1,A,,France,Canada,Jun,Sunday
363,1986,Mexico,Guadalajara,Group D,Spain,Brazil,0,1,A,,Brazil,Spain,Jun,Sunday
364,1986,Mexico,Mexico City,Group A,Argentina,South Korea,3,1,H,,Argentina,South Korea,Jun,Monday
365,1986,Mexico,Monterrey,Group F,Morocco,Poland,0,0,D,,NA,NA,Jun,Monday
366,1986,Mexico,Irapuato,Group C,Soviet Union,Hungary,6,0,H,,Soviet Union,Hungary,Jun,Monday
367,1986,Mexico,Guadalajara,Group D,Algeria,Northern Ireland,1,1,D,,NA,NA,Jun,Tuesday
368,1986,Mexico,Mexico City,Group B,Mexico,Belgium,2,1,H,,Mexico,Belgium,Jun,Tuesday
369,1986,Mexico,Monterrey,Group F,Portugal,England,1,0,H,,Portugal,England,Jun,Tuesday
370,1986,Mexico,Toluca,Group B,Paraguay,Iraq,1,0,H,,Paraguay,Iraq,Jun,Wednesday
371,1986,Mexico,Nezahualcóyotl,Group E,Scotland,Denmark,0,1,A,,Denmark,Scotland,Jun,Wednesday
372,1986,Mexico,Querétaro,Group E,Uruguay,West Germany,1,1,D,,NA,NA,Jun,Wednesday
373,1986,Mexico,León,Group C,France,Soviet Union,1,1,D,,NA,NA,Jun,Thursday
374,1986,Mexico,Puebla,Group A,Italy,Argentina,1,1,D,,NA,NA,Jun,Thursday
375,1986,Mexico,Mexico City,Group A,South Korea,Bulgaria,1,1,D,,NA,NA,Jun,Thursday
376,1986,Mexico,Guadalajara,Group D,Brazil,Algeria,1,0,H,,Brazil,Algeria,Jun,Friday
377,1986,Mexico,Monterrey,Group F,England,Morocco,0,0,D,,NA,NA,Jun,Friday
378,1986,Mexico,Irapuato,Group C,Hungary,Canada,2,0,H,,Hungary,Canada,Jun,Friday
379,1986,Mexico,Mexico City,Group B,Mexico,Paraguay,1,1,D,,NA,NA,Jun,Saturday
380,1986,Mexico,Guadalajara,Group D,Northern Ireland,Spain,1,2,A,,Spain,Northern Ireland,Jun,Saturday
381,1986,Mexico,Monterrey,Group F,Poland,Portugal,1,0,H,,Poland,Portugal,Jun,Saturday
382,1986,Mexico,Nezahualcóyotl,Group E,Denmark,Uruguay,6,1,H,,Denmark,Uruguay,Jun,Sunday
383,1986,Mexico,Querétaro,Group E,West Germany,Scotland,2,1,H,,West Germany,Scotland,Jun,Sunday
384,1986,Mexico,Toluca,Group B,Iraq,Belgium,1,2,A,,Belgium,Iraq,Jun,Sunday
385,1986,Mexico,León,Group C,Hungary,France,0,3,A,,France,Hungary,Jun,Monday
386,1986,Mexico,Irapuato,Group C,Soviet Union,Canada,2,0,H,,Soviet Union,Canada,Jun,Monday
387,1986,Mexico,Mexico City,Group A,Argentina,Bulgaria,2,0,H,,Argentina,Bulgaria,Jun,Tuesday
388,1986,Mexico,Puebla,Group A,South Korea,Italy,2,3,A,,Italy,South Korea,Jun,Tuesday
389,1986,Mexico,Monterrey,Group F,England,Poland,3,0,H,,England,Poland,Jun,Wednesday
390,1986,Mexico,Mexico City,Group B,Mexico,Iraq,1,0,H,,Mexico,Iraq,Jun,Wednesday
391,1986,Mexico,Toluca,Group B,Paraguay,Belgium,2,2,D,,NA,NA,Jun,Wednesday
392,1986,Mexico,Guadalajara,Group F,Portugal,Morocco,1,3,A,,Morocco,Portugal,Jun,Wednesday
393,1986,Mexico,Monterrey,Group D,Algeria,Spain,0,3,A,,Spain,Algeria,Jun,Thursday
394,1986,Mexico,Guadalajara,Group D,Northern Ireland,Brazil,0,3,A,,Brazil,Northern Ireland,Jun,Thursday
395,1986,Mexico,Querétaro,Group E,Denmark,West Germany,2,0,H,,Denmark,West Germany,Jun,Friday
396,1986,Mexico,Nezahualcóyotl,Group E,Scotland,Uruguay,0,0,D,,NA,NA,Jun,Friday
397,1986,Mexico,Mexico City,Round of 16,Mexico,Bulgaria,2,0,H,,Mexico,Bulgaria,Jun,Sunday
398,1986,Mexico,León,Round of 16,Soviet Union,Belgium,3,4,A,Belgium won in AET,Belgium,Soviet Union,Jun,Sunday
399,1986,Mexico,Puebla,Round of 16,Argentina,Uruguay,1,0,H,,Argentina,Uruguay,Jun,Monday
400,1986,Mexico,Guadalajara,Round of 16,Brazil,Poland,4,0,H,,Brazil,Poland,Jun,Monday
401,1986,Mexico,Mexico City,Round of 16,Italy,France,0,2,A,,France,Italy,Jun,Tuesday
402,1986,Mexico,Monterrey,Round of 16,Morocco,West Germany,0,1,A,,West Germany,Morocco,Jun,Tuesday
403,1986,Mexico,Querétaro,Round of 16,Denmark,Spain,1,5,A,,Spain,Denmark,Jun,Wednesday
404,1986,Mexico,Mexico City,Round of 16,England,Paraguay,3,0,H,,England,Paraguay,Jun,Wednesday
405,1986,Mexico,Guadalajara,Quarterfinals,Brazil,France,1,1,A,France won in penalties (4 - 3),France,Brazil,Jun,Saturday
406,1986,Mexico,Monterrey,Quarterfinals,Mexico,West Germany,0,0,A,West Germany won in penalties (4 - 1),West Germany,Mexico,Jun,Saturday
407,1986,Mexico,Mexico City,Quarterfinals,Argentina,England,2,1,H,,Argentina,England,Jun,Sunday
408,1986,Mexico,Puebla,Quarterfinals,Spain,Belgium,1,1,A,Belgium won in penalties (5 - 4),Belgium,Spain,Jun,Sunday
409,1986,Mexico,Mexico City,Semifinals,Argentina,Belgium,2,0,H,,Argentina,Belgium,Jun,Wednesday
410,1986,Mexico,Guadalajara,Semifinals,France,West Germany,0,2,A,,West Germany,France,Jun,Wednesday
411,1986,Mexico,Puebla,Third place,France,Belgium,4,2,H,France won in AET,France,Belgium,Jun,Saturday
412,1986,Mexico,Mexico City,Final,Argentina,West Germany,3,2,H,,Argentina,West Germany,Jun,Sunday
413,1990,Italy,Milan,Group B,Argentina,Cameroon,0,1,A,,Cameroon,Argentina,Jun,Friday
414,1990,Italy,Rome,Group A,Italy,Austria,1,0,H,,Italy,Austria,Jun,Saturday
415,1990,Italy,Bari,Group B,Soviet Union,Romania,0,2,A,,Romania,Soviet Union,Jun,Saturday
416,1990,Italy,Bologna,Group D,United Arab Emirates,Colombia,0,2,A,,Colombia,United Arab Emirates,Jun,Saturday
417,1990,Italy,Turin,Group C,Brazil,Sweden,2,1,H,,Brazil,Sweden,Jun,Sunday
418,1990,Italy,Milan,Group D,West Germany,Yugoslavia,4,1,H,,West Germany,Yugoslavia,Jun,Sunday
419,1990,Italy,Florence,Group A,United States,Czechoslovakia,1,5,A,,Czechoslovakia,United States,Jun,Sunday
420,1990,Italy,Genoa,Group C,Costa Rica,Scotland,1,0,H,,Costa Rica,Scotland,Jun,Monday
421,1990,Italy,Cagliari,Group F,England,Republic of Ireland,1,1,D,,NA,NA,Jun,Monday
422,1990,Italy,Verona,Group E,Belgium,South Korea,2,0,H,,Belgium,South Korea,Jun,Tuesday
423,1990,Italy,Palermo,Group F,Netherlands,Egypt,1,1,D,,NA,NA,Jun,Tuesday
424,1990,Italy,Naples,Group B,Argentina,Soviet Union,2,0,H,,Argentina,Soviet Union,Jun,Wednesday
425,1990,Italy,Udine,Group E,Uruguay,Spain,0,0,D,,NA,NA,Jun,Wednesday
426,1990,Italy,Bari,Group B,Cameroon,Romania,2,1,H,,Cameroon,Romania,Jun,Thursday
427,1990,Italy,Rome,Group A,Italy,United States,1,0,H,,Italy,United States,Jun,Thursday
428,1990,Italy,Bologna,Group D,Yugoslavia,Colombia,1,0,H,,Yugoslavia,Colombia,Jun,Thursday
429,1990,Italy,Florence,Group A,Austria,Czechoslovakia,0,1,A,,Czechoslovakia,Austria,Jun,Friday
430,1990,Italy,Milan,Group D,West Germany,United Arab Emirates,5,1,H,,West Germany,United Arab Emirates,Jun,Friday
431,1990,Italy,Turin,Group C,Brazil,Costa Rica,1,0,H,,Brazil,Costa Rica,Jun,Saturday
432,1990,Italy,Cagliari,Group F,England,Netherlands,0,0,D,,NA,NA,Jun,Saturday
433,1990,Italy,Genoa,Group C,Sweden,Scotland,1,2,A,,Scotland,Sweden,Jun,Saturday
434,1990,Italy,Verona,Group E,Belgium,Uruguay,3,1,H,,Belgium,Uruguay,Jun,Sunday
435,1990,Italy,Palermo,Group F,Republic of Ireland,Egypt,0,0,D,,NA,NA,Jun,Sunday
436,1990,Italy,Udine,Group E,South Korea,Spain,1,3,A,,Spain,South Korea,Jun,Sunday
437,1990,Italy,Naples,Group B,Argentina,Romania,1,1,D,,NA,NA,Jun,Monday
438,1990,Italy,Bari,Group B,Cameroon,Soviet Union,0,4,A,,Soviet Union,Cameroon,Jun,Monday
439,1990,Italy,Florence,Group A,Austria,United States,2,1,H,,Austria,United States,Jun,Tuesday
440,1990,Italy,Milan,Group D,West Germany,Colombia,1,1,D,,NA,NA,Jun,Tuesday
441,1990,Italy,Rome,Group A,Italy,Czechoslovakia,2,0,H,,Italy,Czechoslovakia,Jun,Tuesday
442,1990,Italy,Bologna,Group D,Yugoslavia,United Arab Emirates,4,1,H,,Yugoslavia,United Arab Emirates,Jun,Tuesday
443,1990,Italy,Turin,Group C,Brazil,Scotland,1,0,H,,Brazil,Scotland,Jun,Wednesday
444,1990,Italy,Genoa,Group C,Sweden,Costa Rica,1,2,A,,Costa Rica,Sweden,Jun,Wednesday
445,1990,Italy,Verona,Group E,Belgium,Spain,1,2,A,,Spain,Belgium,Jun,Thursday
446,1990,Italy,Cagliari,Group F,England,Egypt,1,0,H,,England,Egypt,Jun,Thursday
447,1990,Italy,Palermo,Group F,Republic of Ireland,Netherlands,1,1,D,,NA,NA,Jun,Thursday
448,1990,Italy,Udine,Group E,South Korea,Uruguay,0,1,A,,Uruguay,South Korea,Jun,Thursday
449,1990,Italy,Naples,Round of 16,Cameroon,Colombia,2,1,H,Cameroon won in AET,Cameroon,Colombia,Jun,Saturday
450,1990,Italy,Bari,Round of 16,Czechoslovakia,Costa Rica,4,1,H,,Czechoslovakia,Costa Rica,Jun,Saturday
451,1990,Italy,Turin,Round of 16,Brazil,Argentina,0,1,A,,Argentina,Brazil,Jun,Sunday
452,1990,Italy,Milan,Round of 16,West Germany,Netherlands,2,1,H,,West Germany,Netherlands,Jun,Sunday
453,1990,Italy,Genoa,Round of 16,Republic of Ireland,Romania,0,0,H,Republic of Ireland won in penalties (5 - 4),Republic of Ireland,Romania,Jun,Monday
454,1990,Italy,Rome,Round of 16,Italy,Uruguay,2,0,H,,Italy,Uruguay,Jun,Monday
455,1990,Italy,Bologna,Round of 16,England,Belgium,1,0,H,England won in AET,England,Belgium,Jun,Tuesday
456,1990,Italy,Verona,Round of 16,Spain,Yugoslavia,1,2,A,Yugoslavia won in AET,Yugoslavia,Spain,Jun,Tuesday
457,1990,Italy,Rome,Quarterfinals,Italy,Republic of Ireland,1,0,H,,Italy,Republic of Ireland,Jun,Saturday
458,1990,Italy,Florence,Quarterfinals,Yugoslavia,Argentina,0,0,A,Argentina won in penalties (3 - 2),Argentina,Yugoslavia,Jun,Saturday
459,1990,Italy,Naples,Quarterfinals,Cameroon,England,2,3,A,England won in AET,England,Cameroon,Jul,Sunday
460,1990,Italy,Milan,Quarterfinals,West Germany,Czechoslovakia,1,0,H,,West Germany,Czechoslovakia,Jul,Sunday
461,1990,Italy,Naples,Semifinals,Italy,Argentina,1,1,A,Argentina won in penalties (4 - 3),Argentina,Italy,Jul,Tuesday
462,1990,Italy,Turin,Semifinals,West Germany,England,1,1,H,West Germany won in penalties (4 - 3),West Germany,England,Jul,Wednesday
463,1990,Italy,Bari,Third place,Italy,England,2,1,H,,Italy,England,Jul,Saturday
464,1990,Italy,Rome,Final,West Germany,Argentina,1,0,H,,West Germany,Argentina,Jul,Sunday
465,1994,United States,Chicago,Group C,Germany,Bolivia,1,0,H,,Germany,Bolivia,Jun,Friday
466,1994,United States,Dallas,Group C,Spain,South Korea,2,2,D,,NA,NA,Jun,Friday
467,1994,United States,Pasadena,Group A,Colombia,Romania,1,3,A,,Romania,Colombia,Jun,Saturday
468,1994,United States,East Rutherford,Group E,Italy,Republic of Ireland,0,1,A,,Republic of Ireland,Italy,Jun,Saturday
469,1994,United States,Pontiac,Group A,United States,Switzerland,1,1,D,,NA,NA,Jun,Saturday
470,1994,United States,Orlando,Group F,Belgium,Morocco,1,0,H,,Belgium,Morocco,Jun,Sunday
471,1994,United States,Pasadena,Group B,Cameroon,Sweden,2,2,D,,NA,NA,Jun,Sunday
472,1994,United States,Washington,Group E,Norway,Mexico,1,0,H,,Norway,Mexico,Jun,Sunday
473,1994,United States,Palo Alto,Group B,Brazil,Russia,2,0,H,,Brazil,Russia,Jun,Monday
474,1994,United States,Washington,Group F,Netherlands,Saudi Arabia,2,1,H,,Netherlands,Saudi Arabia,Jun,Monday
475,1994,United States,Foxborough,Group D,Argentina,Greece,4,0,H,,Argentina,Greece,Jun,Tuesday
476,1994,United States,Chicago,Group C,Germany,Spain,1,1,D,,NA,NA,Jun,Tuesday
477,1994,United States,Dallas,Group D,Nigeria,Bulgaria,3,0,H,,Nigeria,Bulgaria,Jun,Tuesday
478,1994,United States,Pontiac,Group A,Romania,Switzerland,1,4,A,,Switzerland,Romania,Jun,Wednesday
479,1994,United States,Pasadena, Group A,United States,Colombia,2,1,H,,United States,Colombia,Jun,Wednesday
480,1994,United States,East Rutherford,Group E,Italy,Norway,1,0,H,,Italy,Norway,Jun,Thursday
481,1994,United States,Foxborough,Group C,South Korea,Bolivia,0,0,D,,NA,NA,Jun,Thursday
482,1994,United States,Palo Alto,Group B,Brazil,Cameroon,3,0,H,,Brazil,Cameroon,Jun,Friday
483,1994,United States,Orlando,Group E,Mexico,Republic of Ireland,2,1,H,,Mexico,Republic of Ireland,Jun,Friday
484,1994,United States,Pontiac,Group B,Sweden,Russia,3,1,H,,Sweden,Russia,Jun,Friday
485,1994,United States,Foxborough,Group D,Argentina,Nigeria,2,1,H,,Argentina,Nigeria,Jun,Saturday
486,1994,United States,Orlando,Group F,Belgium,Netherlands,1,0,H,,Belgium,Netherlands,Jun,Saturday
487,1994,United States,East Rutherford,Group F,Saudi Arabia,Morocco,2,1,H,,Saudi Arabia,Morocco,Jun,Saturday
488,1994,United States,Chicago,Group D,Bulgaria,Greece,4,0,H,,Bulgaria,Greece,Jun,Sunday
489,1994,United States,Palo Alto,Group A,Switzerland,Colombia,0,2,A,,Colombia,Switzerland,Jun,Sunday
490,1994,United States,Pasadena,Group A,United States,Romania,0,1,A,,Romania,United States,Jun,Sunday
491,1994,United States,Chicago,Group C,Bolivia,Spain,1,3,A,,Spain,Bolivia,Jun,Monday
492,1994,United States,Dallas,Group C,Germany,South Korea,3,2,H,,Germany,South Korea,Jun,Monday
493,1994,United States,Pontiac,Group B,Brazil,Sweden,1,1,D,,NA,NA,Jun,Tuesday
494,1994,United States,East Rutherford,Group E,Republic of Ireland,Norway,0,0,D,,NA,NA,Jun,Tuesday
495,1994,United States,Washington,Group E,Italy,Mexico,1,1,D,,NA,NA,Jun,Tuesday
496,1994,United States,Palo Alto,Group B,Russia,Cameroon,6,1,H,,Russia,Cameroon,Jun,Tuesday
497,1994,United States,Washington,Group F,Belgium,Saudi Arabia,0,1,A,,Saudi Arabia,Belgium,Jun,Wednesday
498,1994,United States,Orlando,Group F,Morocco,Netherlands,1,2,A,,Netherlands,Morocco,Jun,Wednesday
